president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Adults,11/18/2018,41.69414,44.9841,38.40417,53.7718,58.25781,49.2858,18/11/2018 20:32
Donald Trump,All polls,11/17/2018,42.45884,46.8839,38.03379,53.04454,57.37421,48.71488,18/11/2018 20:31
Donald Trump,Adults,11/17/2018,41.73164,45.02438,38.4389,53.75866,58.26497,49.25236,18/11/2018 20:32
Donald Trump,Voters,11/17/2018,43.5631,47.53812,39.58807,52.51929,56.58352,48.45506,18/11/2018 20:33
Donald Trump,Adults,11/16/2018,41.73164,45.02438,38.4389,53.75866,58.26497,49.25236,16/11/2018 17:45
Donald Trump,Voters,11/16/2018,43.5631,47.53812,39.58807,52.51929,56.58352,48.45506,16/11/2018 17:45
Donald Trump,All polls,11/16/2018,42.45884,46.8839,38.03379,53.04454,57.37421,48.71488,16/11/2018 17:44
Donald Trump,Voters,11/15/2018,43.50974,47.40042,39.61906,52.5196,56.55908,48.48011,15/11/2018 16:01
Donald Trump,Adults,11/15/2018,41.75514,45.04311,38.46717,53.6969,58.17951,49.21428,15/11/2018 16:01
Donald Trump,All polls,11/15/2018,42.42001,46.76006,38.07996,53.02117,57.32919,48.71315,15/11/2018 16:01
Donald Trump,Adults,11/14/2018,41.23523,44.67462,37.79585,52.89913,57.05919,48.73907,14/11/2018 12:55
Donald Trump,Voters,11/14/2018,43.41381,47.19595,39.63168,52.62209,56.61587,48.6283,14/11/2018 12:55
Donald Trump,All polls,11/14/2018,42.01041,46.31419,37.70662,52.67213,56.62647,48.7178,14/11/2018 12:54
Donald Trump,Voters,11/13/2018,43.42043,47.37686,39.46401,52.75005,56.53394,48.96615,13/11/2018 16:56
Donald Trump,Adults,11/13/2018,40.61781,44.054,37.18161,53.0643,56.79879,49.32982,13/11/2018 16:56
Donald Trump,All polls,11/13/2018,41.75856,46.29659,37.22052,52.76469,56.5009,49.02848,13/11/2018 16:55
Donald Trump,Voters,11/12/2018,43.75782,47.78281,39.73282,52.54499,56.32561,48.76437,12/11/2018 16:43
Donald Trump,Adults,11/12/2018,40.61583,44.15448,37.07718,52.94898,56.77519,49.12276,12/11/2018 16:43
Donald Trump,All polls,11/12/2018,41.8031,46.43069,37.1755,52.6801,56.45867,48.90153,12/11/2018 16:42
Donald Trump,All polls,11/11/2018,42.16344,46.75493,37.57195,52.48321,56.16326,48.80316,12/11/2018 09:47
Donald Trump,Voters,11/11/2018,43.99274,48.11128,39.87421,52.54802,56.32327,48.77278,12/11/2018 09:50
Donald Trump,Adults,11/11/2018,40.9953,44.45774,37.53287,52.69562,56.4057,48.98553,12/11/2018 09:49
Donald Trump,Voters,11/10/2018,43.99274,48.11128,39.87421,52.54802,56.32327,48.77278,12/11/2018 09:51
Donald Trump,All polls,11/10/2018,42.16344,46.75493,37.57195,52.48321,56.16326,48.80316,12/11/2018 09:48
Donald Trump,Adults,11/10/2018,40.9953,44.45774,37.53287,52.69562,56.4057,48.98553,12/11/2018 09:49
Donald Trump,Voters,11/09/2018,43.99274,48.11128,39.87421,52.54802,56.32327,48.77278,09/11/2018 17:57
Donald Trump,Adults,11/09/2018,40.9953,44.45774,37.53287,52.69562,56.4057,48.98553,09/11/2018 17:57
Donald Trump,All polls,11/09/2018,42.16344,46.75493,37.57195,52.48321,56.16326,48.80316,09/11/2018 17:56
Donald Trump,Voters,11/08/2018,43.974,48.09153,39.85647,52.43206,56.15821,48.7059,08/11/2018 16:01
Donald Trump,Adults,11/08/2018,40.78244,44.10662,37.45826,52.53972,56.17908,48.90036,08/11/2018 16:01
Donald Trump,All polls,11/08/2018,42.04834,46.59911,37.49757,52.39137,56.03564,48.7471,08/11/2018 16:00
Donald Trump,Voters,11/07/2018,43.95908,48.08563,39.83254,52.52884,56.24583,48.81186,07/11/2018 16:34
Donald Trump,Adults,11/07/2018,40.74214,43.9881,37.49617,52.56145,56.22161,48.90129,07/11/2018 16:34
Donald Trump,All polls,11/07/2018,41.9674,46.46619,37.46861,52.43216,56.07632,48.788,07/11/2018 16:33
Donald Trump,Adults,11/06/2018,40.48145,43.61343,37.34947,53.00826,56.57949,49.43702,06/11/2018 10:12
Donald Trump,Voters,11/06/2018,43.46575,47.54477,39.38672,53.09192,56.8282,49.35565,06/11/2018 10:12
Donald Trump,All polls,11/06/2018,41.81629,46.34536,37.28723,52.81863,56.427,49.21025,06/11/2018 10:11
Donald Trump,Adults,11/05/2018,40.4739,43.57701,37.37078,53.00861,56.5799,49.43731,05/11/2018 14:19
Donald Trump,Voters,11/05/2018,43.56351,47.71069,39.41634,53.09978,56.85514,49.34442,05/11/2018 14:19
Donald Trump,All polls,11/05/2018,41.86553,46.44399,37.28707,52.81537,56.44787,49.18288,05/11/2018 14:18
Donald Trump,Voters,11/04/2018,43.93788,48.03632,39.83945,52.49273,56.05344,48.93201,04/11/2018 20:01
Donald Trump,Adults,11/04/2018,40.87445,44.05062,37.69828,52.54226,56.15331,48.93121,04/11/2018 20:00
Donald Trump,All polls,11/04/2018,42.22689,46.81829,37.63548,52.63494,56.35526,48.91462,04/11/2018 20:00
Donald Trump,Voters,11/03/2018,43.58811,47.92262,39.2536,52.78697,56.50615,49.06779,03/11/2018 10:28
Donald Trump,Adults,11/03/2018,40.97435,44.36362,37.58508,52.90569,56.86079,48.95058,03/11/2018 10:28
Donald Trump,All polls,11/03/2018,42.12493,46.80594,37.44392,52.98679,57.01978,48.95379,03/11/2018 10:27
Donald Trump,Voters,11/02/2018,43.49814,47.81536,39.18092,52.82076,56.57408,49.06743,02/11/2018 09:41
Donald Trump,Adults,11/02/2018,40.95804,44.30753,37.60854,52.90847,56.83877,48.97818,02/11/2018 09:41
Donald Trump,All polls,11/02/2018,42.10896,46.76963,37.4483,52.9453,56.9875,48.90311,02/11/2018 09:40
Donald Trump,Adults,11/01/2018,40.96518,44.31479,37.61556,52.97818,56.87194,49.08443,01/11/2018 13:44
Donald Trump,Voters,11/01/2018,43.3008,47.4548,39.1468,53.11375,56.624,49.60349,01/11/2018 13:44
Donald Trump,All polls,11/01/2018,41.9981,46.49163,37.50456,53.16946,57.04666,49.29227,01/11/2018 13:43
Donald Trump,Adults,10/31/2018,40.90771,44.37512,37.4403,53.04964,57.0458,49.05349,31/10/2018 23:13
Donald Trump,Voters,10/31/2018,43.49135,47.60532,39.37739,53.11095,56.69179,49.53011,31/10/2018 23:13
Donald Trump,All polls,10/31/2018,42.00508,46.58576,37.42441,53.32474,57.26525,49.38422,31/10/2018 23:12
Donald Trump,Voters,10/30/2018,43.81819,48.00907,39.62731,52.79923,56.37098,49.22748,30/10/2018 16:29
Donald Trump,Adults,10/30/2018,40.85725,44.35945,37.35504,53.05312,57.09803,49.0082,30/10/2018 16:29
Donald Trump,All polls,10/30/2018,42.2276,46.87973,37.57548,53.07038,57.05179,49.08897,30/10/2018 16:28
Donald Trump,Adults,10/29/2018,40.88111,44.3923,37.36993,52.85437,56.90491,48.80383,29/10/2018 13:58
Donald Trump,Voters,10/29/2018,43.95501,48.27889,39.63114,52.53939,56.17548,48.90331,29/10/2018 13:58
Donald Trump,All polls,10/29/2018,42.3738,47.10228,37.64533,52.91662,56.93882,48.89442,29/10/2018 13:57
Donald Trump,Voters,10/28/2018,44.05027,48.16588,39.93466,52.29248,55.49731,49.08765,28/10/2018 08:27
Donald Trump,Adults,10/28/2018,41.06237,44.66055,37.46419,52.64185,56.79134,48.49235,28/10/2018 08:27
Donald Trump,All polls,10/28/2018,42.44081,47.1151,37.76652,52.48666,56.33929,48.63403,28/10/2018 08:26
Donald Trump,Adults,10/27/2018,41.04082,44.62638,37.45527,52.63843,56.76904,48.50782,27/10/2018 14:38
Donald Trump,Voters,10/27/2018,44.00035,48.09777,39.90294,52.34957,55.5307,49.16844,27/10/2018 14:38
Donald Trump,All polls,10/27/2018,42.44626,47.10215,37.79037,52.47462,56.31444,48.6348,27/10/2018 14:37
Donald Trump,Adults,10/26/2018,41.04082,44.62638,37.45527,52.63843,56.76904,48.50782,26/10/2018 21:22
Donald Trump,Voters,10/26/2018,43.92102,48.02253,39.81951,52.42857,55.65098,49.20616,26/10/2018 21:22
Donald Trump,All polls,10/26/2018,42.39629,47.02933,37.76326,52.47439,56.35485,48.59393,26/10/2018 21:21
Donald Trump,Voters,10/25/2018,44.13043,48.12399,40.13688,52.195,55.4735,48.9165,25/10/2018 19:50
Donald Trump,Adults,10/25/2018,41.44135,45.09439,37.78831,52.17218,56.5119,47.83247,25/10/2018 19:50
Donald Trump,All polls,10/25/2018,42.76526,47.32875,38.20177,52.18877,56.17298,48.20457,25/10/2018 19:49
Donald Trump,Adults,10/24/2018,41.61412,45.08293,38.14531,52.0952,56.42929,47.7611,24/10/2018 22:42
Donald Trump,Voters,10/24/2018,44.29115,48.16141,40.42089,51.97921,55.14562,48.8128,24/10/2018 22:42
Donald Trump,All polls,10/24/2018,42.80265,47.32697,38.27834,51.95629,55.9701,47.94248,24/10/2018 22:41
Donald Trump,Adults,10/23/2018,41.72484,45.27495,38.17474,52.26817,56.75294,47.78339,23/10/2018 20:23
Donald Trump,Voters,10/23/2018,44.01097,48.06667,39.95527,52.47669,55.76122,49.19216,23/10/2018 20:23
Donald Trump,All polls,10/23/2018,43.0744,47.76209,38.38671,51.99219,56.15976,47.82462,23/10/2018 20:22
Donald Trump,Voters,10/22/2018,43.97047,47.98746,39.95348,52.52752,55.7951,49.25994,22/10/2018 17:43
Donald Trump,Adults,10/22/2018,41.8205,45.39144,38.24957,52.23176,56.72391,47.7396,22/10/2018 17:43
Donald Trump,All polls,10/22/2018,43.10784,47.7446,38.47107,52.00527,56.18129,47.82925,22/10/2018 17:42
Donald Trump,Voters,10/21/2018,43.89709,47.93525,39.85893,52.472,55.79674,49.14727,21/10/2018 11:57
Donald Trump,Adults,10/21/2018,41.19103,44.77613,37.60594,52.56804,57.15756,47.97853,21/10/2018 11:57
Donald Trump,All polls,10/21/2018,42.6729,47.43267,37.91314,52.16442,56.44821,47.88064,21/10/2018 11:57
Donald Trump,Adults,10/20/2018,41.12504,44.69911,37.55098,52.63827,57.17192,48.10462,20/10/2018 10:44
Donald Trump,Voters,10/20/2018,43.76139,47.87714,39.64565,52.55682,55.92134,49.1923,20/10/2018 10:44
Donald Trump,All polls,10/20/2018,42.26097,46.96305,37.5589,52.45376,56.66928,48.23824,20/10/2018 10:43
Donald Trump,Voters,10/19/2018,43.68245,47.75538,39.60951,52.61926,56.00821,49.23031,19/10/2018 19:20
Donald Trump,Adults,10/19/2018,41.13824,44.70315,37.57333,52.48888,57.02531,47.95246,19/10/2018 19:20
Donald Trump,All polls,10/19/2018,42.21207,46.85371,37.57043,52.37615,56.62558,48.12673,19/10/2018 19:19
Donald Trump,Voters,10/18/2018,43.9041,47.99212,39.81608,52.54461,56.05634,49.03289,18/10/2018 13:50
Donald Trump,Adults,10/18/2018,41.59738,45.21466,37.98009,52.14656,56.53243,47.76068,18/10/2018 13:50
Donald Trump,All polls,10/18/2018,42.59281,47.20407,37.98156,52.1712,56.24018,48.10222,18/10/2018 13:49
Donald Trump,Voters,10/17/2018,43.90088,48.06641,39.73536,52.56697,56.15952,48.97442,17/10/2018 19:30
Donald Trump,Adults,10/17/2018,41.50082,45.07515,37.92649,52.14148,56.56822,47.71474,17/10/2018 19:30
Donald Trump,All polls,10/17/2018,42.62228,47.33281,37.91175,52.11006,56.2536,47.96652,17/10/2018 19:29
Donald Trump,Adults,10/16/2018,41.04716,44.73203,37.36229,52.63054,57.1134,48.14768,16/10/2018 13:53
Donald Trump,Voters,10/16/2018,43.2679,47.76118,38.77462,52.63101,56.65101,48.61101,16/10/2018 13:53
Donald Trump,All polls,10/16/2018,41.9318,46.76359,37.10002,52.3923,56.79657,47.98803,16/10/2018 13:52
Donald Trump,Adults,10/15/2018,41.20238,44.8144,37.59037,52.30219,56.75285,47.85154,15/10/2018 20:59
Donald Trump,Voters,10/15/2018,43.30664,47.69484,38.91843,52.58164,56.55625,48.60703,15/10/2018 20:59
Donald Trump,All polls,10/15/2018,42.02434,46.7291,37.31958,52.23667,56.55085,47.92248,15/10/2018 20:58
Donald Trump,Voters,10/14/2018,43.09204,47.26676,38.91732,52.75011,56.6506,48.84962,14/10/2018 00:45
Donald Trump,Adults,10/14/2018,40.89894,44.4714,37.32648,52.84336,56.49381,49.19291,14/10/2018 00:45
Donald Trump,All polls,10/14/2018,41.77902,46.38499,37.17304,52.59402,56.33744,48.8506,14/10/2018 00:44
Donald Trump,Voters,10/13/2018,43.06012,47.40311,38.71713,52.88596,56.96225,48.80966,13/10/2018 18:31
Donald Trump,Adults,10/13/2018,40.79158,44.57234,37.01082,52.9166,56.70316,49.13004,13/10/2018 18:31
Donald Trump,All polls,10/13/2018,41.79047,46.56919,37.01176,52.60779,56.44145,48.77413,13/10/2018 18:30
Donald Trump,Voters,10/12/2018,43.04792,47.43157,38.66428,52.86861,56.98826,48.74895,12/10/2018 19:01
Donald Trump,Adults,10/12/2018,40.79158,44.57234,37.01082,52.9166,56.70316,49.13004,12/10/2018 19:01
Donald Trump,All polls,10/12/2018,41.77359,46.56517,36.982,52.5428,56.4062,48.67941,12/10/2018 19:00
Donald Trump,Adults,10/11/2018,40.91623,44.72086,37.1116,52.86021,56.58104,49.13938,11/10/2018 14:52
Donald Trump,Voters,10/11/2018,43.04139,47.42646,38.65633,52.77861,56.81469,48.74253,11/10/2018 14:52
Donald Trump,All polls,10/11/2018,41.82181,46.59388,37.04973,52.53425,56.3566,48.7119,11/10/2018 14:51
Donald Trump,Adults,10/10/2018,40.7862,44.47285,37.09954,52.89258,56.62203,49.16313,10/10/2018 14:33
Donald Trump,Voters,10/10/2018,42.8601,47.19328,38.52692,52.88068,56.91949,48.84188,10/10/2018 14:33
Donald Trump,All polls,10/10/2018,41.70533,46.40924,37.00141,52.55905,56.39735,48.72074,10/10/2018 14:32
Donald Trump,Voters,10/09/2018,43.46759,47.84382,39.09137,52.2512,56.29625,48.20615,09/10/2018 16:31
Donald Trump,Adults,10/09/2018,40.7876,44.50823,37.06696,52.95682,56.67408,49.23956,09/10/2018 16:31
Donald Trump,All polls,10/09/2018,42.03722,46.83006,37.24438,52.18724,55.98846,48.38602,09/10/2018 16:30
Donald Trump,Adults,10/08/2018,41.47743,45.07878,37.87608,52.58164,56.27349,48.88979,08/10/2018 16:58
Donald Trump,Voters,10/08/2018,43.75935,48.0891,39.42961,51.84927,55.58214,48.11641,08/10/2018 16:58
Donald Trump,All polls,10/08/2018,42.4774,47.10322,37.85158,51.96074,55.67509,48.2464,08/10/2018 16:57
Donald Trump,Voters,10/07/2018,43.71084,48.09543,39.32626,52.13918,55.88022,48.39813,07/10/2018 10:57
Donald Trump,Adults,10/07/2018,41.19777,44.97697,37.41856,52.95583,56.88392,49.02774,07/10/2018 10:57
Donald Trump,All polls,10/07/2018,42.32673,47.04743,37.60603,52.20658,55.97798,48.43518,07/10/2018 10:57
Donald Trump,Adults,10/06/2018,41.2299,45.00549,37.45431,52.77577,56.71576,48.83578,06/10/2018 12:43
Donald Trump,Voters,10/06/2018,43.83076,48.20873,39.45279,51.9288,55.62432,48.23327,06/10/2018 12:43
Donald Trump,All polls,10/06/2018,42.37732,47.07965,37.67498,52.0429,55.81017,48.27563,06/10/2018 12:42
Donald Trump,Adults,10/05/2018,41.2299,45.00549,37.45431,52.77577,56.71576,48.83578,05/10/2018 15:10
Donald Trump,Voters,10/05/2018,43.58519,47.84492,39.32546,52.13831,55.86436,48.41226,05/10/2018 15:10
Donald Trump,All polls,10/05/2018,42.17231,46.70914,37.63548,52.17771,55.96859,48.38683,05/10/2018 15:09
Donald Trump,Voters,10/04/2018,43.66148,47.94519,39.37777,52.4379,56.04667,48.82914,04/10/2018 23:39
Donald Trump,Adults,10/04/2018,41.32581,45.09648,37.55515,52.78148,56.72409,48.83886,04/10/2018 23:39
Donald Trump,All polls,10/04/2018,42.12016,46.64751,37.5928,52.42305,56.14546,48.70063,04/10/2018 23:38
Donald Trump,Adults,10/03/2018,41.03708,44.75339,37.32077,52.97064,56.95057,48.99071,03/10/2018 15:57
Donald Trump,Voters,10/03/2018,43.38432,47.47924,39.2894,52.74972,56.2445,49.25494,03/10/2018 15:57
Donald Trump,All polls,10/03/2018,41.87678,46.32246,37.4311,52.6498,56.33673,48.96286,03/10/2018 15:56
Donald Trump,Adults,10/02/2018,41.06406,44.88045,37.24767,52.5085,56.75501,48.26199,02/10/2018 18:53
Donald Trump,Voters,10/02/2018,43.11298,47.26453,38.96143,52.56477,56.20421,48.92533,02/10/2018 18:53
Donald Trump,All polls,10/02/2018,41.82192,46.24373,37.40011,52.4287,56.25416,48.60323,02/10/2018 18:52
Donald Trump,Voters,10/01/2018,43.13089,47.41668,38.8451,52.6396,56.44071,48.83848,01/10/2018 22:16
Donald Trump,Adults,10/01/2018,41.23629,45.25891,37.21366,52.54569,56.98108,48.1103,01/10/2018 22:16
Donald Trump,All polls,10/01/2018,41.77248,46.39167,37.15329,52.67857,56.70466,48.65248,01/10/2018 22:15
Donald Trump,Voters,9/30/2018,43.54089,47.86664,39.21515,52.16042,55.85716,48.46368,01/10/2018 08:58
Donald Trump,Adults,9/30/2018,40.59028,44.45667,36.72389,52.66371,57.50163,47.82579,01/10/2018 08:58
Donald Trump,All polls,9/30/2018,41.51086,46.26949,36.75222,52.66348,56.92274,48.40422,01/10/2018 08:57
Donald Trump,Adults,9/29/2018,40.59028,44.45667,36.72389,52.66371,57.50163,47.82579,29/09/2018 16:22
Donald Trump,Voters,9/29/2018,43.54089,47.86664,39.21515,52.16042,55.85716,48.46368,29/09/2018 16:22
Donald Trump,All polls,9/29/2018,41.51086,46.26949,36.75222,52.66348,56.92274,48.40422,29/09/2018 16:21
Donald Trump,Voters,9/28/2018,43.50611,47.95645,39.05577,52.06491,55.88079,48.24902,28/09/2018 09:32
Donald Trump,Adults,9/28/2018,40.72626,44.60772,36.84481,52.78752,57.52743,48.04761,28/09/2018 09:32
Donald Trump,All polls,9/28/2018,41.47449,46.12397,36.825,52.75343,57.01641,48.49044,28/09/2018 09:31
Donald Trump,Voters,9/27/2018,43.48447,47.94717,39.02177,52.14566,55.95049,48.34083,27/09/2018 14:31
Donald Trump,Adults,9/27/2018,40.59393,44.40229,36.78557,52.8017,57.51504,48.08836,27/09/2018 14:31
Donald Trump,All polls,9/27/2018,41.3852,46.00597,36.76444,52.81038,57.04726,48.5735,27/09/2018 14:30
Donald Trump,Voters,9/26/2018,43.4899,47.96902,39.01078,52.09438,55.93858,48.25018,26/09/2018 18:51
Donald Trump,Adults,9/26/2018,40.56958,44.33866,36.80049,52.82096,57.56517,48.07675,26/09/2018 18:51
Donald Trump,All polls,9/26/2018,41.37306,45.9831,36.76302,52.78449,57.05827,48.51072,26/09/2018 18:50
Donald Trump,Adults,9/25/2018,39.97768,43.9113,36.04405,53.89395,58.54843,49.23947,25/09/2018 19:29
Donald Trump,Voters,9/25/2018,43.68663,48.29391,39.07934,52.20901,55.84784,48.57018,25/09/2018 19:29
Donald Trump,All polls,9/25/2018,41.39958,46.21047,36.58869,53.18158,57.38161,48.98154,25/09/2018 19:28
Donald Trump,Adults,9/24/2018,39.6658,43.67021,35.6614,54.23514,59.10142,49.36886,24/09/2018 11:21
Donald Trump,Voters,9/24/2018,43.81634,48.65258,38.98009,52.17994,55.90556,48.45432,24/09/2018 11:21
Donald Trump,All polls,9/24/2018,41.29663,46.28307,36.3102,53.41055,57.76605,49.05506,24/09/2018 11:20
Donald Trump,Voters,9/23/2018,43.78153,48.58863,38.97443,52.25086,55.96454,48.53718,23/09/2018 10:14
Donald Trump,Adults,9/23/2018,39.6658,43.67021,35.6614,54.23514,59.10142,49.36886,23/09/2018 10:14
Donald Trump,All polls,9/23/2018,41.2412,46.15866,36.32374,53.47976,57.82875,49.13077,23/09/2018 10:13
Donald Trump,Voters,9/22/2018,43.03456,48.16368,37.90545,52.60383,56.53605,48.67162,22/09/2018 17:52
Donald Trump,Adults,9/22/2018,39.6658,43.67021,35.6614,54.23514,59.10142,49.36886,22/09/2018 17:52
Donald Trump,All polls,9/22/2018,40.61161,45.70586,35.51735,53.78769,58.3432,49.23218,22/09/2018 17:51
Donald Trump,Voters,9/21/2018,42.92581,48.06731,37.78431,52.72727,56.61347,48.84108,21/09/2018 16:41
Donald Trump,Adults,9/21/2018,39.42852,43.4069,35.45014,54.34696,59.07594,49.61798,21/09/2018 16:41
Donald Trump,All polls,9/21/2018,40.48059,45.61425,35.34693,53.84317,58.29451,49.39184,21/09/2018 16:41
Donald Trump,Adults,9/20/2018,39.46564,43.3841,35.54717,53.964,58.48413,49.44387,20/09/2018 17:51
Donald Trump,Voters,9/20/2018,42.47611,47.5295,37.42272,53.02012,56.89444,49.14579,20/09/2018 17:51
Donald Trump,All polls,9/20/2018,40.45973,45.5027,35.41676,53.64421,57.87054,49.41789,20/09/2018 17:50
Donald Trump,Adults,9/19/2018,39.38368,43.17941,35.58796,54.02188,58.60078,49.44299,19/09/2018 13:19
Donald Trump,Voters,9/19/2018,42.27726,47.27612,37.2784,53.31838,57.12511,49.51164,19/09/2018 13:19
Donald Trump,All polls,9/19/2018,40.34524,45.29602,35.39445,53.80382,57.9978,49.60984,19/09/2018 13:18
Donald Trump,Voters,9/18/2018,42.41969,47.53737,37.30201,53.26352,57.17607,49.35097,18/09/2018 21:25
Donald Trump,Adults,9/18/2018,39.30877,43.09074,35.5268,54.08852,58.60602,49.57101,18/09/2018 21:25
Donald Trump,All polls,9/18/2018,40.37808,45.38921,35.36695,53.78665,58.02673,49.54656,18/09/2018 21:24
Donald Trump,Adults,9/17/2018,38.89231,42.56666,35.21797,54.16165,58.85604,49.46726,17/09/2018 13:17
Donald Trump,Voters,9/17/2018,41.53277,46.58735,36.47819,53.66873,57.49658,49.84089,17/09/2018 13:17
Donald Trump,All polls,9/17/2018,40.14128,45.33599,34.94657,53.67366,57.93125,49.41608,17/09/2018 13:16
Donald Trump,Voters,9/16/2018,41.18386,46.03548,36.33225,53.81324,57.48089,50.14559,17/09/2018 09:44
Donald Trump,Adults,9/16/2018,38.94613,42.69851,35.19376,54.03018,58.77779,49.28257,17/09/2018 09:44
Donald Trump,All polls,9/16/2018,40.15711,45.20829,35.10593,53.61845,57.82725,49.40965,17/09/2018 09:43
Donald Trump,Adults,9/15/2018,38.94613,42.69851,35.19376,54.03018,58.77779,49.28257,15/09/2018 23:18
Donald Trump,Voters,9/15/2018,41.18386,46.03548,36.33225,53.81324,57.48089,50.14559,15/09/2018 23:19
Donald Trump,All polls,9/15/2018,40.15711,45.20829,35.10593,53.61845,57.82725,49.40965,15/09/2018 23:18
Donald Trump,Adults,9/14/2018,38.94613,42.69851,35.19376,54.03018,58.77779,49.28257,14/09/2018 15:54
Donald Trump,Voters,9/14/2018,40.93293,45.78026,36.08561,53.90979,57.62999,50.1896,14/09/2018 15:54
Donald Trump,All polls,9/14/2018,39.9229,44.86149,34.98432,53.69741,57.96278,49.43203,14/09/2018 15:53
Donald Trump,Voters,9/13/2018,40.7944,45.59533,35.99347,53.92591,57.57721,50.27462,13/09/2018 17:03
Donald Trump,Adults,9/13/2018,38.95065,42.725,35.1763,54.00037,58.77725,49.2235,13/09/2018 17:03
Donald Trump,All polls,9/13/2018,39.86902,44.76797,34.97006,53.7475,58.014,49.481,13/09/2018 17:02
Donald Trump,Adults,09/12/2018,39.00288,42.7365,35.26927,53.78424,58.62629,48.9422,12/09/2018 09:51
Donald Trump,Voters,09/12/2018,40.61292,45.41379,35.81204,53.98311,57.61647,50.34975,12/09/2018 09:51
Donald Trump,All polls,09/12/2018,39.87929,44.74323,35.01535,53.65907,57.94538,49.37276,12/09/2018 09:50
Donald Trump,Adults,09/11/2018,38.67489,42.50657,34.84322,54.17178,58.98129,49.36228,11/09/2018 18:33
Donald Trump,Voters,09/11/2018,41.29042,46.2,36.38084,53.29997,57.06711,49.53283,11/09/2018 18:34
Donald Trump,All polls,09/11/2018,39.99632,45.09438,34.89825,53.50335,57.81493,49.19177,11/09/2018 18:33
Donald Trump,Voters,09/10/2018,41.30315,46.37753,36.22876,53.33519,57.16757,49.50281,10/09/2018 16:22
Donald Trump,Adults,09/10/2018,38.49725,42.42038,34.57411,54.48452,59.46997,49.49908,10/09/2018 16:22
Donald Trump,All polls,09/10/2018,39.95338,45.18751,34.71925,53.70799,58.11697,49.29901,10/09/2018 16:21
Donald Trump,Voters,09/09/2018,42.45607,47.02417,37.88797,52.82278,56.58784,49.05771,10/09/2018 09:47
Donald Trump,Adults,09/09/2018,39.01255,42.99888,35.02623,53.79688,58.95761,48.63614,10/09/2018 09:46
Donald Trump,All polls,09/09/2018,40.57383,45.80724,35.34043,53.42497,57.90541,48.94452,10/09/2018 09:45
Donald Trump,Adults,09/08/2018,39.01255,42.99888,35.02623,53.79688,58.95761,48.63614,08/09/2018 10:27
Donald Trump,Voters,09/08/2018,42.45607,47.02417,37.88797,52.82278,56.58784,49.05771,08/09/2018 10:27
Donald Trump,All polls,09/08/2018,40.57383,45.80724,35.34043,53.42497,57.90541,48.94452,08/09/2018 10:26
Donald Trump,Voters,09/07/2018,42.38865,46.98105,37.79624,52.81744,56.61078,49.02409,07/09/2018 14:20
Donald Trump,Adults,09/07/2018,39.01255,42.99888,35.02623,53.79688,58.95761,48.63614,07/09/2018 14:20
Donald Trump,All polls,09/07/2018,40.32932,45.46568,35.19296,53.55642,58.072,49.04083,07/09/2018 14:19
Donald Trump,Adults,09/06/2018,39.01255,42.99888,35.02623,53.79688,58.95761,48.63614,06/09/2018 23:14
Donald Trump,Voters,09/06/2018,42.20895,46.7322,37.68569,52.91023,56.71906,49.1014,06/09/2018 23:15
Donald Trump,All polls,09/06/2018,40.18283,45.2274,35.13825,53.62342,58.15179,49.09506,06/09/2018 23:14
Donald Trump,Voters,09/05/2018,41.97416,46.4897,37.45861,53.01204,56.80326,49.22081,05/09/2018 15:04
Donald Trump,Adults,09/05/2018,38.70277,42.6236,34.78195,53.90323,58.99917,48.8073,05/09/2018 15:04
Donald Trump,All polls,09/05/2018,39.89795,44.91058,34.88532,53.72744,58.2196,49.23527,05/09/2018 15:03
Donald Trump,Voters,09/04/2018,41.62132,46.45154,36.79109,53.48704,57.28831,49.68576,04/09/2018 00:02
Donald Trump,Adults,09/04/2018,38.99077,43.31908,34.66246,54.65858,59.77164,49.54552,04/09/2018 00:02
Donald Trump,All polls,09/04/2018,40.05544,45.18955,34.92132,54.1169,58.61736,49.61644,04/09/2018 00:01
Donald Trump,Voters,09/03/2018,41.62132,46.45154,36.79109,53.48704,57.28831,49.68576,03/09/2018 21:13
Donald Trump,Adults,09/03/2018,38.98354,43.31036,34.65671,54.68635,59.72867,49.64403,03/09/2018 21:13
Donald Trump,All polls,09/03/2018,40.05969,45.19295,34.92643,54.12732,58.60292,49.65172,03/09/2018 21:12
Donald Trump,Adults,09/02/2018,38.70051,43.10707,34.29395,55.1427,60.30132,49.98409,03/09/2018 09:55
Donald Trump,Voters,09/02/2018,42.4197,47.05141,37.78799,53.52188,57.49738,49.54638,03/09/2018 09:57
Donald Trump,All polls,09/02/2018,40.25376,45.50109,35.00642,54.46505,59.14839,49.7817,03/09/2018 09:54
Donald Trump,All polls,09/01/2018,40.25376,45.50109,35.00642,54.46505,59.14839,49.7817,03/09/2018 09:55
Donald Trump,Voters,09/01/2018,42.4197,47.05141,37.78799,53.52188,57.49738,49.54638,03/09/2018 09:57
Donald Trump,Adults,09/01/2018,38.70051,43.10707,34.29395,55.1427,60.30132,49.98409,03/09/2018 09:56
Donald Trump,Voters,8/31/2018,42.4197,47.05141,37.78799,53.52188,57.49738,49.54638,31/08/2018 20:05
