Admit,Gender,Dept
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Rejected,Male,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Admitted,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Rejected,Female,D
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Admitted,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Rejected,Male,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Admitted,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Admitted,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Rejected,Male,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
